Time (s),HB (mM),Glu (mM),pH,label
46.5,0.12887,2.0834,7.48069,2
46.6,0.12887,2.08341,7.48069,2
46.7,0.12887,2.08341,7.48069,2
46.8,0.12887,2.08341,7.48069,2
46.9,0.12887,2.08341,7.48069,2
47,0.12887,2.08341,7.48069,2
47.1,0.12887,2.08342,7.48069,2
47.2,0.12888,2.08342,7.48068,2
47.3,0.12887,2.08343,7.48068,2
47.4,0.12887,2.08344,7.48068,2
47.5,0.12887,2.08344,7.48068,2
47.6,0.12887,2.08345,7.48068,2
47.7,0.12888,2.08346,7.48068,2
47.8,0.12888,2.08347,7.48068,2
47.9,0.12888,2.08348,7.48068,2
48,0.12888,2.08348,7.48067,2
48.1,0.12887,2.08349,7.48067,2
48.2,0.12887,2.0835,7.48067,2
48.3,0.12888,2.08351,7.48067,2
48.4,0.12888,2.08352,7.48067,2
48.5,0.12888,2.08353,7.48067,2
48.6,0.12888,2.08354,7.48067,2
48.7,0.12888,2.08355,7.48067,2
48.8,0.12888,2.08355,7.48066,2
48.9,0.12888,2.08356,7.48066,2
49,0.12888,2.08357,7.48066,2
49.1,0.12888,2.08358,7.48066,2
49.2,0.12888,2.08359,7.48066,2
49.3,0.12888,2.08359,7.48066,2
49.4,0.12888,2.0836,7.48066,2
49.5,0.12888,2.0836,7.48066,2
49.6,0.12888,2.08361,7.48065,2
49.7,0.12888,2.08362,7.48065,2
49.8,0.12888,2.08363,7.48065,2
49.9,0.12888,2.08363,7.48065,2
50,0.12888,2.08364,7.48065,2
50.1,0.12888,2.08364,7.48065,2
50.2,0.12888,2.08365,7.48065,2
50.3,0.12888,2.08365,7.48064,2
50.4,0.12888,2.08366,7.48064,2
50.5,0.12888,2.08367,7.48064,2
50.6,0.12888,2.08367,7.48064,2
50.7,0.12887,2.08368,7.48064,2
50.8,0.12887,2.08369,7.48064,2
50.9,0.12887,2.0837,7.48064,2
51,0.12887,2.0837,7.48063,2
51.1,0.12887,2.08371,7.48063,2
51.2,0.12887,2.08372,7.48063,2
51.3,0.12887,2.08372,7.48063,2
51.4,0.12887,2.08373,7.48063,2
51.5,0.12887,2.08374,7.48063,2
51.6,0.12887,2.08375,7.48063,2
51.7,0.12887,2.08376,7.48062,2
51.8,0.12887,2.08377,7.48062,2
51.9,0.12887,2.08377,7.48062,2
52,0.12887,2.08378,7.48062,2
52.1,0.12887,2.08379,7.48062,2
52.2,0.12887,2.08379,7.48062,2
52.3,0.12887,2.0838,7.48062,2
52.4,0.12887,2.08381,7.48062,2
52.5,0.12887,2.08381,7.48061,2
52.6,0.12887,2.08382,7.48061,2
52.7,0.12887,2.08382,7.48061,2
52.8,0.12887,2.08383,7.48061,2
52.9,0.12887,2.08384,7.48061,2
53,0.12887,2.08385,7.48061,2
53.1,0.12887,2.08386,7.48061,2
53.2,0.12887,2.08387,7.48061,2
53.3,0.12887,2.08388,7.48061,2
53.4,0.12887,2.08388,7.4806,2
